DIVISION,CLASE,ORDEN,FAMILIA,GENERO,ESPECIE,N_COMUN
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis orcesi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis orcus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis orestes,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ornatissimus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ornatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis orpacobates,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis orphnolaimus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ortizi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis padiali,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis padrecarlosi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pahuma,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis paisa,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis palmeri,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis paramerus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pardalinus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis parectatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pariagnomus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis parvillus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pastazensis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pataikos,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis paululus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pecki,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pedimontanus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis penelopus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis peraticus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis percnopterus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis percultus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis permixtus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis peruvianus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis petersi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis petrobardus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis phalaroinguinis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis phalarus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pharangobates,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis philipi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis phoxocephalus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis piceus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pinguis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis platychilus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis platydactylus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pleurostriatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pluvialis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis polemistes,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis polychrus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis prolatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis proserpens,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pruinatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pseudoacuminatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pteridophilus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ptochus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pugnax,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis puipui,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pulchridormientes,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pulvinatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pycnodermis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis pyrrhomerus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis quantus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis quaquaversus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis quicato,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis quinquagesimus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis racemus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis reclusas,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis renjiforum,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis repens,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis restrepoi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis reticulatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rhabdocnemus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rhabdolaemus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rhigophilus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rhodoplichus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rhodostichus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ridens,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rivasi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis riveroi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis riveti,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rosadoi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis roseus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis royi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rozei,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rubicundus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ruedai,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis rufioculis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ruidus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ruthveni,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sagittulus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis salaputium,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sanctaemartae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sanguineus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sarisarinama,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis satagius,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis savagei,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis schultei,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis scitulus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis scoloblepharus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis scolodiscus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis scopaeus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis seorsus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis serendipitus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis signifer,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis silverstonei,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis simonbolivari,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis simonsii,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis simoteriscus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis simoterus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis siopelus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis skydmainos,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sobetes,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis spectabilis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis spilogaster,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis spinosus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis stenodiscus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sternothylax,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis stictoboubonus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis stictogaster,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis stictus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis stipa,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis subsigillatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis suetus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis sulculus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis supernatis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis surdus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis susaguae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis taciturnus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis taeniatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tamsitti,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tantanti,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tanyrhynchus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tayrona,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis telefericus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tenebrionis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis terraebolivaris,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis thectopternus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis thyellus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis thymalopsoides,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis thymelensis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis toftae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis torrenticola,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis trachyblepharis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tribulosus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis truebae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis tubernasus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis turik,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis turumiquirensis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis uisae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis unistrigatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis uranobates,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vanadise,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis variabilis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis veletis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ventriguttatus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis ventrimarmoratus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis verecundus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis versicolor,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vertebralis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vicarius,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vidua,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis viejas,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vilarsi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis vilcabambae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis viridicans,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis viridis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis wagteri,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis walkeri,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis waoranii,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis wiensi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis w-nigrum,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis xeniolum,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis xestus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis xylochobates,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis yaviensis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis yukpa,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis yuruaniensis,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis yustizi,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis zeuctotylus,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis zoilae,
CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Pristimantis,Pristimantis zophus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Pristipomoides,Pristipomoides aquilonaris,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Pristipomoides,Pristipomoides freemani,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Pristipomoides,Pristipomoides macrophthalmus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Pristipomoides,Pristipomoides zonatus,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,Procellaria aequinoctialis,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,Procellaria cinerea,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,Procellaria parkinsoni,
Chordata,Actinopterygii,Characiformes,Prochilodontidae,Prochilodus,Prochilodus magdalenae,Bocachico
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Procnias,Procnias albus,
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Procnias,Procnias averano,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus bolivianus,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus carabaya,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus cephalolineatus,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus chasqui,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus guentheri,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus iridescens,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus kiziriani,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus lacertus,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus pachyurus,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus sucullucu,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus unsaacae,
CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Proctoporus,Proctoporus xestus,
Chordata,Mammalia,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,Mapache
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys brevicauda,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys canicollis,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys chrysaeolus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys cuvieri,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys decumanus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys echinothrix,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys guairae,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys guyannensis,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys hoplomyoides,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys kulinae,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys mincae,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys oconnelli,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys pattoni,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys quadruplicatus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys semispinosus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys simonsi,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys steerei,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Proechimys,Proechimys trinitatis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Prognathodes,Prognathodes aculeatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Prognathodes,Prognathodes carlhubbsi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Prognathodes,Prognathodes guyanensis,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne chalybea,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne elegans,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne modesta,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne murphyi,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne subis,
CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,Progne tapera,
CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Prognichthys,Prognichthys sealei,
CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Prognichthys,Prognichthys tringa,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Promethichthys,Promethichthys prometheus,
CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Promops,Promops centralis,
CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Promops,Promops davisoni,
CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Promops,Promops nasutus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pronotogrammus,Pronotogrammus martinicensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Pronotogrammus,Pronotogrammus multifasciatus,
CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Prostherapis,Prostherapis dunni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Protemblemaria,Protemblemaria bicirrus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Protemblemaria,Protemblemaria punctata,
CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Protonotaria,Protonotaria citrea,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Protosciaena,Protosciaena bathytatos,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Protosciaena,Protosciaena trewavasae,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius angustifrons,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius atrovirens,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius cassini,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius decumanus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius guatimozinus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius oleagineus,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius viridis,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius wagleri,
CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,Psarocolius yuracares,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes arafurensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes cyanophrys,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes pellucidus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes sio,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis biserialis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis dorsalis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis elegans,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis hoodensis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis occidentalis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis slevini,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Pseudalsophis,Pseudalsophis steindachneri,
